## spawn-red -> red-0
ROUTE (5, 82) -> (-45, 50) aim travel: 64 blocks, 1 placed, 0 drop(s), worst drop 0
  place            y   step
  (5, 82)           12
  (5, 81)           12
  (4, 80)           12
  (3, 79)           12
  (2, 78)           12
  (1, 77)           12
  (0, 76)           12
  (-1, 75)          12
  (-2, 74)          12
  (-3, 73)          12
  (-4, 72)          12
  (-5, 71)          12
  (-6, 70)          12
  (-7, 69)          12
  (-8, 68)          14   scramble +2
  (-9, 67)          14
  (-10, 67)         14
  (-11, 67)         14
  (-12, 67)         14
  (-13, 67)         14
  (-14, 67)         14
  (-15, 66)         12
  (-16, 66)         12
  (-17, 66)         12
  (-18, 66)         12
  (-19, 66)         12
  (-20, 65)         12
  (-21, 65)         12
  (-22, 65)         12
  (-23, 65)         12
  (-24, 64)         12
  (-25, 63)         12
  (-26, 62)         12
  (-27, 62)         12
  (-28, 62)         12
  (-29, 62)         12
  (-30, 62)         12
  (-31, 61)         12
  (-32, 60)         12
  (-33, 59)         12
  (-34, 59)         12
  (-35, 58)         12
  (-36, 57)         12
  (-37, 56)         12
  (-38, 55)         12
  (-39, 54)         12
  (-40, 53)         12
  (-41, 52)         13
  (-42, 51)         12
  (-43, 51)         12
  (-44, 51)         12
  (-45, 50)         12
rises 1, falls 0, worst step 2: scramble +2 at (-8, 68)
beside: spawn spawn-1 at (3, 79) d0, tree birk-4 at (-27, 62) d0, wool wool-1 at (-45, 50) d0

## spawn-red -> orange-0
ROUTE (5, 82) -> (50, 50) aim travel: 63 blocks, 10 placed, 0 drop(s), worst drop 0
  place            y   step
  (5, 82)           12
  (5, 81)           12
  (5, 80)           12
  (5, 79)           12
  (5, 78)           12
  (5, 77)           12
  (5, 76)           12
  (5, 75)           12
  (5, 74)           11
  (5, 73)           11
  (6, 72)           12
  (7, 71)           12
  (8, 70)           12
  (9, 69)           12
  (10, 68)          14   scramble +2
  (11, 67)          14
  (12, 66)          12
  (13, 65)          12
  (14, 64)          12
  (15, 63)          12
  (16, 63)          12
  (17, 63)          12
  (18, 62)          12
  (19, 61)          12
  (20, 60)          12
  (21, 59)          12
  (22, 58)          12
  (23, 57)          12
  (24, 56)          12
  (25, 55)          12
  (26, 54)          12
  (27, 54)          12
  (28, 53)          12
  (29, 52)          12
  (30, 51)          12
  (31, 51)          12
  (32, 51)          12
  (33, 51)          12
  (34, 51)          12
  (35, 51)          12
  (36, 51)          12
  (37, 51)          12
  (38, 51)          12
  (39, 51)          12
  (40, 51)          12
  (41, 51)          12
  (42, 51)          12
  (43, 51)          12
  (44, 51)          12
  (45, 51)          13
  (46, 51)          12
  (47, 51)          12
  (48, 51)          12
  (49, 51)          12
  (50, 50)          12
rises 1, falls 0, worst step 2: scramble +2 at (10, 68)
beside: spawn spawn-1 at (5, 79) d0, wool wool-2 at (46, 51) d0

## spawn-red -> blue-1
ROUTE (5, 82) -> (45, -50) aim travel: unreachable

## spawn-red -> light_blue-1
ROUTE (5, 82) -> (-50, -50) aim travel: unreachable

## spawn-blue -> red-0
ROUTE (-5, -82) -> (-45, 50) aim travel: unreachable

## spawn-blue -> orange-0
ROUTE (-5, -82) -> (50, 50) aim travel: unreachable

## spawn-blue -> blue-1
ROUTE (-5, -82) -> (45, -50) aim travel: 64 blocks, 1 placed, 0 drop(s), worst drop 0
  place            y   step
  (-5, -82)         12
  (-5, -81)         12
  (-4, -80)         12
  (-3, -79)         12
  (-2, -78)         12
  (-1, -77)         12
  (0, -76)          12
  (1, -75)          12
  (2, -74)          12
  (3, -73)          12
