## zug (made) along x
TRANSECT 21 stations from (1, 38) to (21, 38), every 1
  station        ground  surface  water  top  standing            step
  (    1,    38)      31       31           31                      
  (    2,    38)      31       31           31                      
  (    3,    38)      31       31           31                      
  (    4,    38)      31       31           31                      
  (    5,    38)      31       31           31                      
  (    6,    38)      31       31           31                      
  (    7,    38)      31       31           31                      
  (    8,    38)      31       31           31                      
  (    9,    38)      31       31           31                      
  (   10,    38)      31       31           31                      
  (   11,    38)      31       31           31                      
  (   12,    38)      31       31           31                      
  (   13,    38)      31       31           31                      
  (   14,    38)      31       31           31                      
  (   15,    38)      31       31           31                      
  (   16,    38)      31       31           31                      
  (   17,    38)      31       31           31                      
  (   18,    38)      31       31           31                      
  (   19,    38)      31       31           31                      
  (   20,    38)      30       30           30                      -1
  (   21,    38)      30       30           30                      
rises 0, falls 1, worst step 1: 0 barrier, 0 scramble, 0 drop | walked end to end
beside: stroke umfahrung-ost at (22, 36)

## zug (made) along z
TRANSECT 41 stations from (11, 18) to (11, 58), every 1
  station        ground  surface  water  top  standing            step
  (   11,    18)      30       30           30                      
  (   11,    19)      30       30           30                      
  (   11,    20)      30       30           30                      
  (   11,    21)      30       30           30                      
  (   11,    22)      30       30           30                      
  (   11,    23)      31       31           31                      +1
  (   11,    24)       6        6            6                      DROP -25
  (   11,    25)       6        6            6                      
  (   11,    26)       6       13           13  storey              BARRIER +7
  (   11,    27)       6       13           13  storey              
  (   11,    28)       6       13           13  storey              
  (   11,    29)       6       13           13  storey              
  (   11,    30)       6       13           13  storey              
  (   11,    31)       6       13           13  storey              
  (   11,    32)       6       13           13  storey              
  (   11,    33)       6       13           13  storey              
  (   11,    34)       6       13           13  storey              
  (   11,    35)       6       13           13  storey              
  (   11,    36)       6       13           13  storey              
  (   11,    37)       6       13           13  storey              
  (   11,    38)      31       31           31                      BARRIER +18
  (   11,    39)      30       30           30                      -1
  (   11,    40)      30       30           30                      
  (   11,    41)      30       30           30                      
  (   11,    42)      30       30           30                      
  (   11,    43)      30       30           30                      
  (   11,    44)      30       30           30                      
  (   11,    45)      30       30           30                      
  (   11,    46)      30       30           30                      
  (   11,    47)      30       30           30                      
  (   11,    48)      30       30           30                      
  (   11,    49)      30       30           30                      
  (   11,    50)      30       30           30                      
  (   11,    51)      30       30           30                      
  (   11,    52)      30       30           30                      
  (   11,    53)      30       30           30                      
  (   11,    54)      30       30           30                      
  (   11,    55)      30       30           30                      
  (   11,    56)      30       30           30                      
  (   11,    57)      30       30           30                      
  (   11,    58)      30       30           30  stroke umfahrung-ost  
rises 3, falls 2, worst step 25: 2 barrier, 0 scramble, 1 drop — DROP -25 at (11, 24); BARRIER +7 at (11, 26); BARRIER +18 at (11, 38) | walked end to end
beside: stroke umfahrung-ost at (9, 58)
