## red-monument-1 (destroyable) along x
TRANSECT 25 stations from (53, -5) to (77, -5), every 1
  station        ground  surface  water  top  standing            step
  (   53,    -5)      20       20           20                      
  (   54,    -5)      20       20           20                      
  (   55,    -5)      19       19           19                      -1
  (   56,    -5)      18       18           18                      -1
  (   57,    -5)      17       17           17                      -1
  (   58,    -5)      15       15           15                      -2
  (   59,    -5)      14       14           14                      -1
  (   60,    -5)      13       13           13                      -1
  (   61,    -5)      13       13           13                      
  (   62,    -5)      13       13           13                      
  (   63,    -5)      13       13           13  destroyable red-monument#1  
  (   64,    -5)      13       13           55  destroyable red-monument#1  
  (   65,    -5)      13       13           56  destroyable red-monument#1  
  (   66,    -5)      13       13           55  destroyable red-monument#1  
  (   67,    -5)      13       13           13  destroyable red-monument#1  
  (   68,    -5)      13       13           13                      
  (   69,    -5)      13       13           13                      
  (   70,    -5)      13       13           13                      
  (   71,    -5)      13       13           13                      
  (   72,    -5)      13       13           13                      
  (   73,    -5)      16       16           16                      BARRIER +3
  (   74,    -5)      19       19           19                      BARRIER +3
  (   75,    -5)      21       21           21                      scramble +2
  (   76,    -5)      22       22           22                      +1
  (   77,    -5)      24       24           24                      scramble +2
rises 5, falls 6, worst step 3: 2 barrier, 2 scramble, 0 drop — BARRIER +3 at (73, -5); BARRIER +3 at (74, -5); scramble +2 at (75, -5); scramble +2 at (77, -5) | walked end to end
beside: destroyable red-monument#1 at (63, -7)

## red-monument-1 (destroyable) along z
TRANSECT 25 stations from (65, -17) to (65, 7), every 1
  station        ground  surface  water  top  standing            step
  (   65,   -17)      29       29           29                      
  (   65,   -16)      28       28           28                      -1
  (   65,   -15)      26       26           26                      -2
  (   65,   -14)      25       25           25                      -1
  (   65,   -13)      23       23           23                      -2
  (   65,   -12)      21       21           21                      -2
  (   65,   -11)      18       18           18                      -3
  (   65,   -10)      16       16           16                      -2
  (   65,    -9)      13       13           13                      -3
  (   65,    -8)      13       13           13                      
  (   65,    -7)      13       13           13  destroyable red-monument#1  
  (   65,    -6)      13       13           55  destroyable red-monument#1  
  (   65,    -5)      13       13           56  destroyable red-monument#1  
  (   65,    -4)      13       13           55  destroyable red-monument#1  
  (   65,    -3)      13       13           13  destroyable red-monument#1  
  (   65,    -2)      13       13           13                      
  (   65,    -1)      13       13           13                      
  (   65,     0)      13       13           13                      
  (   65,     1)      13       13           13                      
  (   65,     2)      13       13           13                      
  (   65,     3)      13       13           13                      
  (   65,     4)      16       16           16                      BARRIER +3
  (   65,     5)      18       18           18                      scramble +2
  (   65,     6)      20       20           20                      scramble +2
  (   65,     7)      22       22           22                      scramble +2
rises 4, falls 8, worst step 3: 1 barrier, 3 scramble, 0 drop — BARRIER +3 at (65, 4); scramble +2 at (65, 5); scramble +2 at (65, 6); scramble +2 at (65, 7) | walked end to end
beside: destroyable red-monument#1 at (63, -7)
