## spawn-red -> red-0
ROUTE (60, 80) -> (4, 152) aim travel: 108 blocks, 0 placed, 0 drop(s), worst drop 0
  place            y   step
  (60, 80)          13
  (59, 80)          13
  (58, 80)          13
  (57, 80)          13
  (56, 80)          13
  (55, 80)          13
  (54, 80)          13
  (53, 80)          13
  (52, 80)          13
  (51, 80)          13
  (50, 80)          13
  (49, 80)          13
  (48, 80)          13
  (47, 80)          13
  (46, 80)          13
  (45, 80)          13
  (44, 80)          13
  (43, 80)          13
  (42, 80)          13
  (41, 80)          13
  (40, 80)          13
  (39, 80)          13
  (38, 80)          14
  (37, 81)          14
  (36, 82)          15
  (35, 83)          15
  (34, 84)          15
  (33, 85)          15
  (32, 86)          14
  (31, 87)          14
  (31, 88)          14
  (31, 89)          14
  (31, 90)          14
  (31, 91)          15
  (31, 92)          15
  (31, 93)          15
  (31, 94)          15
  (31, 95)          15
  (31, 96)          15
  (30, 97)          16
  (29, 98)          17
  (28, 99)          16
  (27, 100)         16
  (26, 101)         16
  (25, 102)         17
  (24, 103)         17
  (23, 104)         18
  (22, 105)         17
  (21, 106)         16
  (20, 107)         16
  (19, 108)         16
  (18, 109)         17
  (17, 110)         17
  (16, 111)         17
  (15, 112)         18
  (14, 113)         19
  (13, 114)         19
  (12, 115)         20
  (12, 116)         20
  (11, 117)         21
  (11, 118)         22
  (11, 119)         21
  (11, 120)         21
  (11, 121)         21
  (11, 122)         21
  (11, 123)         21
  (11, 124)         21
  (11, 125)         21
  (11, 126)         21
  (11, 127)         21
  (11, 128)         21
  (11, 129)         21
  (11, 130)         21
  (11, 131)         21
  (11, 132)         21
  (11, 133)         21
  (11, 134)         21
  (11, 135)         21
  (11, 136)         21
  (11, 137)         21
  (11, 138)         21
  (11, 139)         21
  (11, 140)         21
  (11, 141)         21
  (11, 142)         21
  (11, 143)         21
  (10, 144)         21
  (9, 145)          21
  (8, 146)          21
  (7, 147)          21
  (6, 148)          22
  (5, 149)          21
  (5, 150)          21
  (5, 151)          21
  (4, 152)          21
rises 0, falls 0, worst step 0: walked end to end
beside: spawn spawn-1 at (57, 80) d0, wool wool-1 at (4, 152) d0

## spawn-red -> orange-0
ROUTE (60, 80) -> (-64, 104) aim travel: 140 blocks, 0 placed, 0 drop(s), worst drop 0
  place            y   step
  (60, 80)          13
  (59, 80)          13
  (58, 80)          13
  (57, 80)          13
  (56, 80)          13
  (55, 80)          13
  (54, 80)          13
  (53, 80)          13
  (52, 80)          13
  (51, 80)          13
  (50, 80)          13
  (49, 80)          13
  (48, 80)          13
  (47, 80)          13
  (46, 80)          13
  (45, 80)          13
  (44, 80)          13
  (43, 80)          13
  (42, 80)          13
  (41, 80)          13
  (40, 80)          13
  (39, 80)          13
  (38, 80)          14
  (37, 80)          14
  (36, 80)          15
  (35, 80)          15
  (34, 80)          15
  (33, 80)          16
  (32, 80)          15
  (31, 80)          15
  (30, 80)          15
  (29, 80)          15
  (28, 80)          15
  (27, 80)          15
  (26, 80)          15
  (25, 80)          15
  (24, 80)          16
  (23, 80)          16
  (22, 80)          16
  (21, 80)          17
  (20, 80)          17
  (19, 80)          16
  (18, 80)          16
  (17, 80)          16
  (16, 80)          16
  (15, 80)          16
  (14, 80)          16
  (13, 80)          16
  (12, 80)          16
  (11, 80)          16
  (10, 80)          16
  (9, 80)           15
  (8, 80)           16
  (7, 80)           16
  (6, 80)           16
  (5, 80)           15
  (4, 80)           15
  (3, 80)           15
  (2, 80)           15
  (1, 80)           15
  (0, 80)           15
  (-1, 80)          15
  (-2, 80)          15
  (-3, 80)          15
  (-4, 80)          15
  (-5, 80)          15
  (-6, 80)          15
  (-7, 80)          15
  (-8, 80)          16
  (-9, 80)          16
  (-10, 80)         17
  (-11, 80)         16
  (-12, 80)         17
  (-13, 80)         16
  (-14, 80)         16
  (-15, 80)         16
  (-16, 80)         17
  (-17, 80)         16
  (-18, 80)         15
  (-19, 80)         15
  (-20, 80)         15
  (-21, 80)         15
  (-22, 80)         16
  (-23, 80)         16
  (-24, 80)         15
  (-25, 80)         14
  (-26, 80)         14
  (-27, 80)         15
  (-28, 80)         15
  (-29, 80)         15
  (-30, 80)         15
  (-31, 80)         15
  (-32, 80)         16
  (-33, 80)         16
  (-34, 80)         17
  (-35, 80)         17
  (-36, 80)         16
  (-37, 80)         16
  (-38, 80)         16
  (-39, 80)         16
  (-40, 80)         16
  (-41, 80)         16
  (-42, 80)         16
  (-43, 80)         17
  (-44, 80)         17
  (-45, 80)         17
  (-46, 80)         17
  (-47, 80)         18
  (-48, 80)         18
  (-49, 80)         18
  (-50, 80)         18
  (-51, 81)         18
  (-52, 82)         18
  (-53, 83)         18
  (-54, 84)         18
  (-55, 85)         18
  (-56, 86)         18
  (-57, 87)         18
  (-58, 88)         19
  (-58, 89)         19
  (-58, 90)         19
  (-58, 91)         18
  (-58, 92)         18
  (-58, 93)         18
  (-58, 94)         18
  (-58, 95)         18
  (-58, 96)         18
  (-59, 97)         18
  (-60, 98)         18
  (-61, 99)         18
  (-62, 100)        19
  (-63, 101)        18
  (-63, 102)        18
  (-63, 103)        18
  (-64, 104)        18
rises 0, falls 0, worst step 0: walked end to end
beside: spawn spawn-1 at (57, 80) d0, wool wool-2 at (-64, 104) d0

## spawn-red -> blue-1
ROUTE (60, 80) -> (-4, -152) aim travel: 264 blocks, 51 placed, 1 drop(s), worst drop 5
  place            y   step
  (60, 80)          13
  (59, 80)          13
  (58, 80)          13
  (57, 80)          13
  (56, 80)          13
  (55, 80)          13
  (54, 80)          13
  (53, 80)          13
  (52, 80)          13
  (51, 80)          13
  (50, 79)          13
  (49, 78)          13
  (48, 77)          13
  (47, 76)          13
  (46, 75)          13
  (45, 74)          13
  (44, 73)          13
  (43, 72)          13
  (42, 71)          15   scramble +2
  (41, 70)          15
  (40, 69)          16
  (39, 68)          15
  (38, 67)          14
  (37, 66)          15
  (36, 65)          15
  (35, 64)          15
  (34, 63)          15
  (33, 62)          15
  (32, 61)          14
  (31, 60)          14
  (30, 59)          14
  (29, 58)          14
  (28, 57)          15
  (27, 56)          14
  (26, 55)          14
  (26, 54)          14
  (26, 53)          14
  (26, 52)          14
  (26, 51)          14
  (26, 50)          14
  (26, 49)          14
  (26, 48)          14
  (26, 47)          14
  (26, 46)          14
  (26, 45)          14
  (25, 44)          14
  (24, 43)          14
  (23, 42)          14
  (22, 41)          14
  (21, 40)           9   drop -5
