## stone-3 (boulder) along x
TRANSECT 25 stations from (4, -17) to (28, -17), every 1
  station        ground  surface  water  top  standing            step
  (    4,   -17)      12       12           12                      
  (    5,   -17)      12       12           12                      
  (    6,   -17)      12       12           12                      
  (    7,   -17)      12       12           12                      
  (    8,   -17)      12       12           12                      
  (    9,   -17)      12       12           12                      
  (   10,   -17)      12       12           12                      
  (   11,   -17)      12       12           12                      
  (   12,   -17)      12       12           12                      
  (   13,   -17)      12       12           12                      
  (   14,   -17)      12       12           16  boulder stone-3     
  (   15,   -17)      12       12           16  boulder stone-3     
  (   16,   -17)      12       12           17  boulder stone-3     
  (   17,   -17)      12       12           16  boulder stone-3     
  (   18,   -17)      12       12           16  boulder stone-3     
  (   19,   -17)      13       13           13                      +1
  (   20,   -17)      13       13           13                      
  (   21,   -17)      13       13           13                      
  (   22,   -17)      13       13           13                      
  (   23,   -17)      13       13           13                      
  (   24,   -17)      13       13           13                      
  (   25,   -17)      14       14           14                      +1
  (   26,   -17)      14       14           14                      
  (   27,   -17)      14       14           14                      
  (   28,   -17)      14       14           14                      
rises 2, falls 0, worst step 1: 0 barrier, 0 scramble, 0 drop | walked end to end
beside: boulder stone-3 at (14, -19)

## stone-3 (boulder) along z
TRANSECT 25 stations from (16, -29) to (16, -5), every 1
  station        ground  surface  water  top  standing            step
  (   16,   -29)      11       11           11                      
  (   16,   -28)      11       11           11                      
  (   16,   -27)      11       11           11                      
  (   16,   -26)      11       11           11                      
  (   16,   -25)      11       11           11                      
  (   16,   -24)      12       12           12                      +1
  (   16,   -23)      12       12           12                      
  (   16,   -22)      12       12           12                      
  (   16,   -21)      12       12           12                      
  (   16,   -20)      12       12           14  boulder stone-3     
  (   16,   -19)      12       12           16  boulder stone-3     
  (   16,   -18)      12       12           16  boulder stone-3     
  (   16,   -17)      12       12           17  boulder stone-3     
  (   16,   -16)      12       12           16  boulder stone-3     
  (   16,   -15)      12       12           16  boulder stone-3     
  (   16,   -14)      12       12           12                      
  (   16,   -13)      12       12           12                      
  (   16,   -12)      13       13           13                      +1
  (   16,   -11)      13       13           13                      
  (   16,   -10)                                                    void
  (   16,    -9)                                                    void
  (   16,    -8)                                                    void
  (   16,    -7)                                                    void
  (   16,    -6)                                                    void
  (   16,    -5)                                                    void
rises 2, falls 0, worst step 1: 0 barrier, 0 scramble, 0 drop | walked end to end
beside: boulder stone-3 at (16, -20)
