## spawn-red -> destroyable-1-0
ROUTE (0, -87) -> (-10, -49) aim travel: 42 blocks, 0 placed, 0 drop(s), worst drop 0
  place            y   step
  (0, -87)          18
  (0, -86)          18
  (0, -85)          18
  (0, -84)          18
  (0, -83)          18
  (0, -82)          18
  (0, -81)          18
  (0, -80)          18
  (0, -79)          18
  (0, -78)          18
  (0, -77)          18
  (0, -76)          18
  (0, -75)          18
  (0, -74)          18
  (0, -73)          18
  (0, -72)          17
  (0, -71)          17
  (0, -70)          17
  (0, -69)          17
  (0, -68)          17
  (0, -67)          17
  (0, -66)          17
  (0, -65)          16
  (0, -64)          16
  (0, -63)          16
  (0, -62)          16
  (0, -61)          16
  (0, -60)          15
  (0, -59)          15
  (-1, -58)         15
  (-2, -57)         15
  (-3, -56)         15
  (-4, -55)         15
  (-5, -54)         15
  (-6, -53)         14
  (-7, -52)         14
  (-8, -51)         14
  (-9, -50)         14
  (-10, -49)        15
rises 0, falls 0, worst step 0: walked end to end
beside: destroyable destroyable-1 at (-10, -49) d0, spawn spawn-1 at (0, -87) d0

## spawn-red -> destroyable-1-1
ROUTE (0, -87) -> (9, 48) aim travel: 139 blocks, 58 placed, 1 drop(s), worst drop 45
  place            y   step
  (0, -87)          18
  (0, -86)          18
  (0, -85)          18
  (0, -84)          18
  (0, -83)          18
  (0, -82)          18
  (0, -81)          18
  (0, -80)          18
  (0, -79)          18
  (0, -78)          18
  (0, -77)          18
  (0, -76)          18
  (0, -75)          18
  (0, -74)          18
  (0, -73)          18
  (0, -72)          17
  (0, -71)          17
  (0, -70)          17
  (0, -69)          17
  (0, -68)          17
  (0, -67)          17
  (0, -66)          17
  (0, -65)          16
  (0, -64)          16
  (0, -63)          16
  (0, -62)          16
  (0, -61)          16
  (0, -60)          15
  (0, -59)          15
  (0, -58)          15
  (0, -57)          15
  (0, -56)          15
  (0, -55)          15
  (0, -54)          15
  (0, -53)          15
  (0, -52)          14
  (0, -51)          14
  (0, -50)          14
  (0, -49)          14
  (0, -48)          14
  (0, -47)          14
  (0, -46)          14
  (0, -45)          14
  (0, -44)          13
  (0, -43)          13
  (0, -42)          13
  (0, -41)          13
  (0, -40)          13
  (0, -39)          13
  (0, -38)          12
  (0, -37)          12
  (0, -36)          12
  (0, -35)          11
  (0, -34)          11
  (0, -33)          11
  (0, -32)          11
  (0, -31)          11
  (0, -30)          11
  (0, -29)          11
  (0, -28)          11
  (0, -27)          11
  (0, -26)          11
  (0, -25)          11
  (0, -24)          11
  (0, -23)          11
  (0, -22)          11
  (0, -21)          11
  (0, -20)          11
  (0, -19)          11
  (0, -18)          11
  (0, -17)          12
  (0, -16)          12
  (0, -15)          12
  (0, -14)          12
  (0, -13)          12
  (0, -12)          12
  (0, -11)          12
  (0, -10)          12
  (0, -9)           12
  (0, -8)           12
  (0, -7)           12
  (1, -6)           57   barrier +45
  (1, -5)           57
  (1, -4)           57
  (1, -3)           57
  (1, -2)           57
  (1, -1)           58
  (1, 0)            58
  (1, 1)            57
  (1, 2)            57
  (1, 3)            57
  (1, 4)            57
  (1, 5)            57
  (1, 6)            57
  (1, 7)            12   drop -45
  (1, 8)            12
  (1, 9)            12
  (1, 10)           12
  (1, 11)           12
  (1, 12)           12
  (1, 13)           12
  (1, 14)           12
  (1, 15)           12
  (1, 16)           12
  (1, 17)           11
  (1, 18)           11
  (1, 19)           11
  (1, 20)           11
  (1, 21)           11
  (1, 22)           11
  (1, 23)           11
  (1, 24)           11
  (1, 25)           11
  (1, 26)           11
  (1, 27)           11
  (1, 28)           11
  (1, 29)           11
  (1, 30)           11
  (1, 31)           11
  (1, 32)           11
  (1, 33)           11
  (1, 34)           11
  (1, 35)           12
  (1, 36)           12
  (1, 37)           12
  (1, 38)           12
  (1, 39)           13
  (1, 40)           13
  (2, 41)           13
  (3, 42)           13
  (4, 43)           13
  (5, 44)           14
  (6, 45)           14
  (7, 46)           14
  (8, 47)           14
  (9, 48)           15
rises 1, falls 1, worst step 45: barrier +45 at (1, -6); drop -45 at (1, 7)
beside: destroyable destroyable-1#1 at (7, 46) d0, spawn spawn-1 at (0, -87) d0

## spawn-blue -> destroyable-1-0
ROUTE (0, 87) -> (-10, -49) aim travel: 140 blocks, 58 placed, 1 drop(s), worst drop 45
  place            y   step
  (0, 87)           18
  (0, 86)           18
  (0, 85)           18
  (0, 84)           18
  (0, 83)           18
  (0, 82)           18
  (0, 81)           18
  (0, 80)           18
  (0, 79)           18
  (0, 78)           18
  (0, 77)           18
  (0, 76)           18
  (0, 75)           18
  (0, 74)           18
  (0, 73)           18
  (0, 72)           18
  (0, 71)           17
  (0, 70)           17
  (0, 69)           17
  (0, 68)           17
  (0, 67)           17
  (0, 66)           17
  (0, 65)           17
  (0, 64)           16
  (0, 63)           16
  (0, 62)           16
  (0, 61)           16
  (0, 60)           16
  (0, 59)           15
  (0, 58)           15
  (0, 57)           15
  (0, 56)           15
  (0, 55)           15
  (0, 54)           15
  (0, 53)           15
  (0, 52)           14
  (0, 51)           14
  (0, 50)           14
