## erratic-1 (boulder) along x
TRANSECT 25 stations from (0, -46) to (24, -46), every 1
  station        ground  surface  water  top  standing            step
  (    0,   -46)      25       25           25                      
  (    1,   -46)      24       24           24                      -1
  (    2,   -46)      24       24           24                      
  (    3,   -46)      24       24           24                      
  (    4,   -46)      24       24           24                      
  (    5,   -46)      24       24           24                      
  (    6,   -46)      24       24           24                      
  (    7,   -46)      24       24           24                      
  (    8,   -46)      24       24           26  boulder erratic-1   
  (    9,   -46)      24       24           27  boulder erratic-1   
  (   10,   -46)      25       25           28  boulder erratic-1   +1
  (   11,   -46)      24       24           29  boulder erratic-1   -1
  (   12,   -46)      23       23           29  boulder erratic-1   -1
  (   13,   -46)      23       23           29  boulder erratic-1   
  (   14,   -46)      23       23           28  boulder erratic-1   
  (   15,   -46)      23       23           28  boulder erratic-1   
  (   16,   -46)      23       23           26  boulder erratic-1   
  (   17,   -46)      22       22           22                      -1
  (   18,   -46)      22       22           22                      
  (   19,   -46)      22       22           22                      
  (   20,   -46)      22       22           22                      
  (   21,   -46)      22       22           22                      
  (   22,   -46)      23       23           23                      +1
  (   23,   -46)      23       23           23                      
  (   24,   -46)      23       23           23                      
rises 2, falls 4, worst step 1: 0 barrier, 0 scramble, 0 drop | walked end to end
beside: stroke ford-track-1 at (-2, -48), boulder erratic-1 at (8, -46)

## erratic-1 (boulder) along z
TRANSECT 25 stations from (12, -58) to (12, -34), every 1
  station        ground  surface  water  top  standing            step
  (   12,   -58)      34       34           34                      
  (   12,   -57)      33       33           33                      -1
  (   12,   -56)      32       32           32                      -1
  (   12,   -55)      31       31           31                      -1
  (   12,   -54)      31       31           31                      
  (   12,   -53)      30       30           30                      -1
  (   12,   -52)      29       29           29                      -1
  (   12,   -51)      28       28           28                      -1
  (   12,   -50)      26       26           26                      -2
  (   12,   -49)      26       26           27  boulder erratic-1   
  (   12,   -48)      25       25           28  boulder erratic-1   -1
  (   12,   -47)      24       24           29  boulder erratic-1   -1
  (   12,   -46)      23       23           29  boulder erratic-1   -1
  (   12,   -45)      23       23           29  boulder erratic-1   
  (   12,   -44)      22       22           28  boulder erratic-1   -1
  (   12,   -43)      22       22           27  boulder erratic-1   
  (   12,   -42)      22       22           22                      
  (   12,   -41)      22       22           22                      
  (   12,   -40)      22       22           22                      
  (   12,   -39)      22       22           22                      
  (   12,   -38)      22       22           22                      
  (   12,   -37)      22       22           22                      
  (   12,   -36)      22       22           22                      
  (   12,   -35)      22       22           22                      
  (   12,   -34)      22       22           22                      
rises 0, falls 11, worst step 2: 0 barrier, 0 scramble, 0 drop | walked end to end
beside: boulder erratic-1 at (11, -49)
