## spawn-red -> red-monument-0
ROUTE (-122, 0) -> (-68, -18) aim travel: 61 blocks, 0 placed, 0 drop(s), worst drop 0
  place            y   step
  (-122, 0)         36
  (-121, 0)         36
  (-120, 0)         36
  (-119, 0)         36
  (-118, 0)         36
  (-117, 0)         36
  (-116, 0)         36
  (-115, 0)         36
  (-114, 0)         36
  (-113, 0)         36
  (-112, 0)         36
  (-111, 0)         36
  (-110, 0)         36
  (-109, 0)         36
  (-108, 0)         36
  (-107, 0)         35
  (-106, 0)         35
  (-105, 0)         35
  (-104, 0)         34
  (-103, 0)         34
  (-102, 0)         34
  (-101, 0)         33
  (-100, 0)         33
  (-99, 0)          32
  (-98, 0)          32
  (-97, 0)          32
  (-96, 0)          31
  (-95, 0)          31
  (-94, 0)          30
  (-93, 0)          30
  (-92, 0)          29
  (-91, 0)          28
  (-90, 0)          28
  (-89, 0)          27
  (-88, 0)          27
  (-87, 0)          26
  (-86, 0)          25
  (-85, -1)         25
  (-84, -2)         25
  (-83, -3)         24
  (-82, -4)         25
  (-81, -5)         25
  (-80, -6)         25
  (-79, -7)         25
  (-78, -8)         25
  (-77, -9)         25
  (-76, -10)        24
  (-75, -11)        24
  (-74, -12)        24
  (-73, -13)        23
  (-72, -14)        23
  (-71, -15)        23
  (-70, -16)        22
  (-69, -17)        22
  (-68, -18)        23
rises 0, falls 0, worst step 0: walked end to end
beside: destroyable red-monument at (-70, -16) d0, spawn red-spawn at (-122, 0) d0

## spawn-red -> red-monument-1
ROUTE (-122, 0) -> (67, 17) aim travel: 196 blocks, 49 placed, 1 drop(s), worst drop 25
  place            y   step
  (-122, 0)         36
  (-121, 0)         36
  (-120, 0)         36
  (-119, 0)         36
  (-118, 0)         36
  (-117, 0)         36
  (-116, 0)         36
  (-115, 0)         36
  (-114, 0)         36
  (-113, 0)         36
  (-112, 0)         36
  (-111, 0)         36
  (-110, 0)         36
  (-109, 0)         36
  (-108, 0)         36
  (-107, 0)         35
  (-106, 0)         35
  (-105, 0)         35
  (-104, 0)         34
  (-103, 0)         34
  (-102, 0)         34
  (-101, 0)         33
  (-100, 0)         33
  (-99, 0)          32
  (-98, 0)          32
  (-97, 0)          32
  (-96, 0)          31
  (-95, 0)          31
  (-94, 0)          30
  (-93, 0)          30
  (-92, 0)          29
  (-91, 0)          28
  (-90, 0)          28
  (-89, 0)          27
  (-88, 0)          27
  (-87, 0)          26
  (-86, 0)          25
  (-85, 0)          25
  (-84, 0)          24
  (-83, 0)          24
  (-82, 0)          24
  (-81, 0)          24
  (-80, 0)          24
  (-79, 0)          24
  (-78, 0)          24
  (-77, 0)          24
  (-76, 0)          24
  (-75, 0)          24
  (-74, 0)          24
  (-73, 0)          24
  (-72, 0)          24
  (-71, 0)          24
  (-70, 0)          24
  (-69, 0)          24
  (-68, 0)          24
  (-67, 0)          24
  (-66, 0)          23
  (-65, 0)          23
  (-64, 0)          23
  (-63, 0)          23
  (-62, 0)          23
  (-61, 0)          23
  (-60, 0)          23
  (-59, 0)          23
  (-58, 0)          23
  (-57, 0)          22
  (-56, 0)          22
  (-55, 0)          22
  (-54, 0)          22
  (-53, 0)          22
  (-52, 0)          22
  (-51, 0)          22
  (-50, 0)          22
  (-49, 0)          21
  (-48, 0)          21
  (-47, 0)          21
  (-46, 0)          21
  (-45, 0)          20
  (-44, 0)          20
  (-43, 0)          20
  (-42, 0)          20
  (-41, 0)          20
  (-40, 0)          20
  (-39, 0)          19
  (-38, 0)          19
  (-37, 0)          19
  (-36, 0)          19
  (-35, 0)          18
  (-34, 0)          18
  (-33, 0)          17
  (-32, 0)          17
  (-31, 0)          17
  (-30, 0)          17
  (-29, 0)          16
  (-28, 0)          15
  (-27, 0)          15
  (-26, 0)          14
  (-25, 0)          14
  (-24, 0)          13
  (-23, 0)          13
  (-22, 0)          12
  (-21, 0)          12
  (-20, 0)          12
  (-19, 0)          11
  (-18, 0)          11
  (-17, 0)          11
  (-16, 0)          11
  (-15, 0)          11
  (-14, 0)          11
  (-13, 0)          11
  (-12, 0)          11
  (-11, 0)          11
  (-10, 0)          11
  (-9, 1)           36   barrier +25
  (-8, 1)           36
  (-7, 1)           36
  (-6, 1)           36
  (-5, 1)           36
  (-4, 1)           36
  (-3, 1)           36
  (-2, 1)           36
  (-1, 1)           37
  (0, 1)            37
  (1, 1)            36
  (2, 1)            36
  (3, 1)            36
  (4, 1)            36
  (5, 1)            36
  (6, 1)            36
  (7, 1)            36
  (8, 1)            36
  (9, 1)            36
  (10, 1)           11   drop -25
  (11, 1)           11
  (12, 1)           11
  (13, 1)           11
  (14, 1)           11
  (15, 1)           11
  (16, 1)           11
  (17, 1)           11
  (18, 1)           11
  (19, 1)           11
  (20, 1)           12
  (21, 1)           12
  (22, 1)           13
  (23, 1)           13
  (24, 1)           14
  (25, 1)           14
  (26, 1)           14
  (27, 1)           15
  (28, 1)           15
  (29, 1)           16
  (30, 1)           16
  (31, 1)           16
  (32, 1)           17
  (33, 1)           17
  (34, 1)           18
  (35, 1)           18
  (36, 1)           18
  (37, 1)           19
  (38, 1)           19
  (39, 1)           20
  (40, 1)           20
  (41, 1)           20
  (42, 1)           21
  (43, 1)           21
  (44, 1)           21
  (45, 1)           21
  (46, 1)           22
  (47, 1)           22
  (48, 1)           22
  (49, 1)           22
  (50, 1)           23
  (51, 1)           23
  (52, 2)           23
  (53, 3)           23
  (54, 4)           23
  (55, 5)           23
  (56, 6)           22
  (57, 7)           23
  (58, 8)           23
  (59, 9)           23
  (60, 10)          23
  (61, 11)          23
  (62, 12)          23
  (63, 13)          23
  (64, 14)          23
  (65, 15)          23
  (66, 16)          22
  (67, 17)          23
rises 1, falls 1, worst step 25: barrier +25 at (-9, 1); drop -25 at (10, 1)
beside: destroyable red-monument#1 at (65, 15) d0, spawn red-spawn at (-122, 0) d0

## spawn-blue -> red-monument-0
ROUTE (122, 0) -> (-68, -18) aim travel: 197 blocks, 49 placed, 1 drop(s), worst drop 25
  place            y   step
  (122, 0)          36
  (121, 0)          36
  (120, 0)          36
  (119, 0)          36
  (118, 0)          36
  (117, 0)          36
  (116, 0)          36
  (115, 0)          36
  (114, 0)          36
  (113, 0)          36
  (112, 0)          36
  (111, 0)          36
  (110, 0)          36
  (109, 0)          36
  (108, 0)          36
  (107, 0)          36
  (106, 0)          35
  (105, 0)          35
  (104, 0)          35
  (103, 0)          34
  (102, 0)          34
  (101, 0)          34
  (100, 0)          33
  (99, 0)           33
  (98, 0)           32
  (97, 0)           32
  (96, 0)           32
  (95, 0)           31
  (94, 0)           31
  (93, 0)           30
  (92, 0)           29
  (91, 0)           29
  (90, 0)           28
  (89, 0)           28
  (88, 0)           27
  (87, 0)           27
  (86, 0)           26
  (85, 0)           25
  (84, 0)           25
  (83, 0)           25
  (82, 0)           24
  (81, 0)           24
  (80, 0)           24
  (79, 0)           24
  (78, 0)           24
  (77, 0)           24
  (76, 0)           24
  (75, 0)           24
  (74, 0)           24
  (73, 0)           24
  (72, 0)           24
  (71, 0)           24
  (70, 0)           24
  (69, 0)           24
  (68, 0)           24
  (67, 0)           24
  (66, 0)           24
  (65, 0)           24
  (64, 0)           24
  (63, 0)           24
  (62, 0)           24
  (61, 0)           23
  (60, 0)           23
  (59, 0)           23
  (58, 0)           23
  (57, 0)           23
  (56, 0)           23
  (55, 0)           23
  (54, 0)           23
  (53, 0)           23
  (52, 0)           23
  (51, 0)           23
  (50, 0)           22
  (49, 0)           22
  (48, 0)           22
  (47, 0)           22
  (46, 0)           21
  (45, 0)           21
  (44, 0)           21
  (43, 0)           21
  (42, 0)           21
  (41, 0)           20
  (40, 0)           20
  (39, 0)           20
  (38, 0)           20
  (37, 0)           19
  (36, 0)           19
  (35, 0)           19
  (34, 0)           18
  (33, 0)           18
  (32, 0)           17
  (31, 0)           17
  (30, 0)           16
  (29, 0)           16
  (28, 0)           16
  (27, 0)           15
  (26, 0)           15
  (25, 0)           14
  (24, 0)           14
  (23, 0)           13
  (22, 0)           13
  (21, 0)           12
  (20, 0)           12
  (19, 0)           12
  (18, 0)           11
  (17, 0)           11
  (16, 0)           11
  (15, -1)          11
  (14, -1)          11
  (13, -1)          11
  (12, -1)          11
  (11, -1)          11
  (10, -1)          11
  (9, -1)           11
  (8, -2)           36   barrier +25
  (7, -2)           36
  (6, -2)           36
  (5, -2)           36
  (4, -2)           36
  (3, -2)           36
  (2, -2)           36
  (1, -2)           36
  (0, -2)           37
  (-1, -2)          37
  (-2, -2)          36
  (-3, -2)          36
  (-4, -2)          36
  (-5, -2)          36
  (-6, -2)          36
  (-7, -2)          36
  (-8, -2)          36
  (-9, -2)          36
  (-10, -2)         11   drop -25
  (-11, -2)         11
  (-12, -2)         11
  (-13, -2)         11
  (-14, -2)         11
  (-15, -2)         11
  (-16, -2)         11
  (-17, -2)         11
  (-18, -2)         11
  (-19, -2)         11
  (-20, -2)         11
  (-21, -2)         12
  (-22, -2)         12
  (-23, -2)         13
  (-24, -2)         13
  (-25, -2)         14
  (-26, -2)         14
  (-27, -2)         14
  (-28, -2)         15
  (-29, -2)         15
  (-30, -2)         16
  (-31, -2)         16
  (-32, -2)         16
  (-33, -2)         17
  (-34, -2)         17
  (-35, -2)         18
  (-36, -2)         18
  (-37, -2)         18
  (-38, -2)         19
  (-39, -2)         19
  (-40, -2)         20
  (-41, -2)         20
  (-42, -2)         20
  (-43, -2)         21
  (-44, -2)         21
  (-45, -2)         21
  (-46, -2)         21
  (-47, -2)         22
  (-48, -2)         22
  (-49, -2)         22
  (-50, -2)         22
  (-51, -2)         23
  (-52, -2)         23
  (-53, -3)         23
  (-54, -4)         23
  (-55, -5)         23
  (-56, -6)         23
  (-57, -7)         22
  (-58, -8)         23
  (-59, -9)         23
  (-60, -10)        23
  (-61, -11)        23
  (-62, -12)        23
  (-63, -13)        23
  (-64, -14)        23
  (-65, -15)        23
  (-66, -16)        23
  (-67, -17)        22
  (-68, -18)        23
rises 1, falls 1, worst step 25: barrier +25 at (8, -2); drop -25 at (-10, -2)
beside: destroyable red-monument at (-68, -18) d0, spawn red-spawn#1 at (117, 0) d0

## spawn-blue -> red-monument-1
ROUTE (122, 0) -> (67, 17) aim travel: 62 blocks, 0 placed, 0 drop(s), worst drop 0
  place            y   step
  (122, 0)          36
  (121, 0)          36
  (120, 0)          36
  (119, 0)          36
  (118, 0)          36
  (117, 0)          36
  (116, 0)          36
  (115, 0)          36
  (114, 0)          36
  (113, 0)          36
  (112, 0)          36
  (111, 0)          36
  (110, 0)          36
  (109, 0)          36
  (108, 0)          36
  (107, 0)          36
  (106, 0)          35
  (105, 0)          35
  (104, 0)          35
  (103, 0)          34
  (102, 0)          34
  (101, 0)          34
  (100, 0)          33
  (99, 0)           33
  (98, 0)           32
  (97, 0)           32
  (96, 0)           32
  (95, 0)           31
  (94, 0)           31
  (93, 0)           30
  (92, 0)           29
  (91, 0)           29
  (90, 0)           28
  (89, 0)           28
  (88, 0)           27
  (87, 0)           27
  (86, 0)           26
  (85, 0)           25
  (84, 0)           25
  (83, 1)           25
  (82, 2)           24
  (81, 3)           25
  (80, 4)           25
  (79, 5)           25
  (78, 6)           25
  (77, 7)           25
  (76, 8)           25
  (75, 9)           24
  (74, 10)          24
  (73, 11)          24
  (72, 12)          23
  (71, 13)          23
  (70, 14)          23
  (69, 15)          22
  (68, 16)          22
  (67, 17)          23
rises 0, falls 0, worst step 0: walked end to end
beside: destroyable red-monument#1 at (67, 17) d0, spawn red-spawn#1 at (117, 0) d0
