## dt-shelf-0 (destroyable) along x
TRANSECT 25 stations from (10, -58) to (34, -58), every 1
  station        ground  surface  water  top  standing            step
  (   10,   -58)      32       32           32  stroke road-gallery  
  (   11,   -58)      32       32           32  stroke road-gallery  
  (   12,   -58)      32       32           32  stroke road-gallery  
  (   13,   -58)      32       32           32  stroke road-gallery  
  (   14,   -58)      32       32           32  stroke road-gallery  
  (   15,   -58)      32       32           32  stroke road-gallery  
  (   16,   -58)      32       32           32  stroke road-gallery  
  (   17,   -58)      32       32           32  stroke road-gallery  
  (   18,   -58)      32       32           32                      
  (   19,   -58)      32       32           32                      
  (   20,   -58)      32       32           32  destroyable dt-shelf  
  (   21,   -58)      32       32           84  destroyable dt-shelf  
  (   22,   -58)      32       32           85  destroyable dt-shelf  
  (   23,   -58)      32       32           84  destroyable dt-shelf  
  (   24,   -58)      32       32           32  destroyable dt-shelf  
  (   25,   -58)      32       32           32                      
  (   26,   -58)      32       32           32                      
  (   27,   -58)      32       32           32                      
  (   28,   -58)      32       32           32                      
  (   29,   -58)      32       32           32                      
  (   30,   -58)      32       32           32                      
  (   31,   -58)      32       32           32                      
  (   32,   -58)      32       32           32                      
  (   33,   -58)      32       32           32                      
  (   34,   -58)      32       32           32                      
rises 0, falls 0, worst step 0: 0 barrier, 0 scramble, 0 drop | walked end to end
beside: stroke road-gallery at (8, -60), destroyable dt-shelf at (20, -60)

## dt-shelf-0 (destroyable) along z
TRANSECT 25 stations from (22, -70) to (22, -46), every 1
  station        ground  surface  water  top  standing            step
  (   22,   -70)      32       32           32                      
  (   22,   -69)      32       32           32                      
  (   22,   -68)      32       32           32                      
  (   22,   -67)      32       32           32                      
  (   22,   -66)      32       32           32                      
  (   22,   -65)      32       32           32                      
  (   22,   -64)      32       32           32                      
  (   22,   -63)      32       32           32                      
  (   22,   -62)      32       32           32                      
  (   22,   -61)      32       32           32                      
  (   22,   -60)      32       32           32  destroyable dt-shelf  
  (   22,   -59)      32       32           84  destroyable dt-shelf  
  (   22,   -58)      32       32           85  destroyable dt-shelf  
  (   22,   -57)      32       32           84  destroyable dt-shelf  
  (   22,   -56)      32       32           32  destroyable dt-shelf  
  (   22,   -55)      32       32           32                      
  (   22,   -54)      32       32           32                      
  (   22,   -53)      32       32           32                      
  (   22,   -52)      32       32           32                      
  (   22,   -51)      32       32           32                      
  (   22,   -50)      32       32           32                      
  (   22,   -49)      32       32           32                      
  (   22,   -48)      32       32           32                      
  (   22,   -47)      32       32           32                      
  (   22,   -46)      31       31           31                      -1
rises 0, falls 1, worst step 1: 0 barrier, 0 scramble, 0 drop | walked end to end
beside: destroyable dt-shelf at (20, -60)
