## stone-mon-e (boulder) along x
TRANSECT 25 stations from (32, -50) to (56, -50), every 1
  station        ground  surface  water  top  standing            step
  (   32,   -50)      16       16           16                      
  (   33,   -50)      16       16           16                      
  (   34,   -50)      17       17           17                      +1
  (   35,   -50)      17       17           17                      
  (   36,   -50)      17       17           17                      
  (   37,   -50)      16       16           16                      -1
  (   38,   -50)      16       16           16                      
  (   39,   -50)      16       16           20  boulder stone-mon-e  
  (   40,   -50)      16       16           23  boulder stone-mon-e  
  (   41,   -50)      17       17           24  boulder stone-mon-e  +1
  (   42,   -50)      18       18           25  boulder stone-mon-e  +1
  (   43,   -50)      19       19           25  boulder stone-mon-e  +1
  (   44,   -50)      20       20           25  boulder stone-mon-e  +1
  (   45,   -50)      21       21           25  boulder stone-mon-e  +1
  (   46,   -50)      22       22           25  boulder stone-mon-e  +1
  (   47,   -50)      23       23           24  boulder stone-mon-e  +1
  (   48,   -50)      24       24           24                      +1
  (   49,   -50)      24       24           24                      
  (   50,   -50)      24       24           24                      
  (   51,   -50)      25       25           25                      +1
  (   52,   -50)      26       26           26                      +1
  (   53,   -50)      27       27           27                      +1
  (   54,   -50)      28       28           28                      +1
  (   55,   -50)      29       29           29                      +1
  (   56,   -50)      30       30           30                      +1
rises 15, falls 1, worst step 1: 0 barrier, 0 scramble, 0 drop | walked end to end
beside: boulder stone-mon-e at (39, -52)

## stone-mon-e (boulder) along z
TRANSECT 25 stations from (44, -62) to (44, -38), every 1
  station        ground  surface  water  top  standing            step
  (   44,   -62)      22       22           22                      
  (   44,   -61)      22       22           22                      
  (   44,   -60)      23       23           23                      +1
  (   44,   -59)      23       23           23                      
  (   44,   -58)      23       23           23                      
  (   44,   -57)      23       23           23                      
  (   44,   -56)      23       23           23                      
  (   44,   -55)      22       22           22                      -1
  (   44,   -54)      21       21           23  boulder stone-mon-e  -1
  (   44,   -53)      20       20           24  boulder stone-mon-e  -1
  (   44,   -52)      20       20           25  boulder stone-mon-e  
  (   44,   -51)      20       20           25  boulder stone-mon-e  
  (   44,   -50)      20       20           25  boulder stone-mon-e  
  (   44,   -49)      19       19           25  boulder stone-mon-e  -1
  (   44,   -48)      19       19           24  boulder stone-mon-e  
  (   44,   -47)      18       18           24  boulder stone-mon-e  -1
  (   44,   -46)      18       18           23  boulder stone-mon-e  
  (   44,   -45)      17       17           17                      -1
  (   44,   -44)      17       17           17                      
  (   44,   -43)      16       16           16                      -1
  (   44,   -42)      16       16           16                      
  (   44,   -41)      16       16           16                      
  (   44,   -40)      16       16           16                      
  (   44,   -39)      16       16           16                      
  (   44,   -38)                                                    void
rises 1, falls 7, worst step 1: 0 barrier, 0 scramble, 0 drop | walked end to end
beside: tree tree-3 at (44, -64), boulder stone-mon-e at (42, -54)
