## spawn-red -> red-0
ROUTE (31, 62) -> (-6, 115) aim travel: 77 blocks, 10 placed, 2 drop(s), worst drop 8
  place            y   step
  (31, 62)          14
  (30, 62)          14
  (29, 62)          14
  (28, 62)          14
  (27, 62)          14
  (26, 62)          14
  (25, 62)          14
  (24, 62)          14
  (23, 62)          14
  (22, 62)          14
  (21, 62)          14
  (20, 62)          14
  (19, 62)          14
  (18, 62)          14
  (17, 62)          14
  (16, 62)          14
  (15, 63)          14
  (14, 64)          14
  (13, 65)          14
  (12, 66)          14
  (11, 67)          14
  (10, 68)          13
  (10, 69)          13
  (10, 70)          13
  (10, 71)          13
  (10, 72)          13
  (9, 73)           13
  (8, 74)           13
  (7, 75)           13
  (6, 76)           13
  (5, 77)           13
  (4, 78)           13
  (3, 79)           13
  (2, 80)           13
  (1, 81)           13
  (0, 82)           13
  (-1, 83)          13
  (-2, 84)          13
  (-2, 85)          13
  (-2, 86)          13
  (-2, 87)          17   barrier +4
  (-2, 88)          17
  (-2, 89)          13   drop -4
  (-2, 90)          13
  (-2, 91)          13
  (-2, 92)          13
  (-2, 93)          13
  (-2, 94)          13
  (-2, 95)          13
  (-2, 96)          12
  (-2, 97)          12
  (-2, 98)          12
  (-2, 99)          12
  (-2, 100)         11
  (-2, 101)         11
  (-2, 102)         11
  (-2, 103)         11
  (-2, 104)         12
  (-2, 105)         11
  (-2, 106)         11
  (-2, 107)         11
  (-2, 108)         11
  (-2, 109)         11
  (-2, 110)         11
  (-2, 111)         11
  (-3, 112)         19   barrier +8
  (-4, 113)         19
  (-5, 114)         11   drop -8
  (-6, 115)         11
rises 2, falls 2, worst step 8: barrier +4 at (-2, 87); drop -4 at (-2, 89); barrier +8 at (-3, 112); drop -8 at (-5, 114)
beside: spawn spawn-1 at (28, 62) d0, wool wool-1 at (-6, 115) d0

## spawn-red -> orange-0
ROUTE (31, 62) -> (-46, 83) aim travel: 91 blocks, 10 placed, 2 drop(s), worst drop 8
  place            y   step
  (31, 62)          14
  (30, 62)          14
  (29, 62)          14
  (28, 62)          14
  (27, 62)          14
  (26, 62)          14
  (25, 62)          14
  (24, 62)          14
  (23, 62)          14
  (22, 62)          14
  (21, 62)          14
  (20, 62)          14
  (19, 62)          14
  (18, 62)          14
  (17, 62)          14
  (16, 62)          14
  (15, 62)          14
  (14, 62)          14
  (13, 62)          14
  (12, 62)          14
  (11, 62)          14
  (10, 62)          14
  (9, 62)           13
  (8, 62)           13
  (7, 63)           13
  (6, 64)           13
  (5, 65)           13
  (4, 66)           13
  (3, 67)           13
  (2, 68)           12
  (1, 69)           12
  (0, 70)           11
  (-1, 71)          11
  (-2, 72)          11
  (-3, 72)          11
  (-4, 73)          11
  (-5, 73)          11
  (-6, 73)          11
  (-7, 73)          11
  (-8, 73)          11
  (-9, 73)          11
  (-10, 73)         11
  (-11, 73)         11
  (-12, 73)         12
  (-13, 73)         13
  (-14, 73)         13
  (-15, 73)         13
  (-16, 73)         13
  (-17, 73)         13
  (-18, 73)         13
  (-19, 73)         13
  (-20, 73)         13
  (-21, 73)         13
  (-22, 73)         13
  (-23, 72)         13
  (-24, 71)         13
  (-25, 71)         13
  (-26, 71)         13
  (-27, 71)         13
  (-28, 71)         17   barrier +4
  (-29, 71)         17
  (-30, 71)         13   drop -4
  (-31, 71)         13
  (-32, 71)         13
  (-33, 71)         13
  (-34, 71)         13
  (-35, 71)         13
  (-36, 71)         12
  (-37, 71)         12
  (-38, 71)         11
  (-39, 71)         11
  (-40, 71)         11
  (-41, 71)         11
  (-41, 72)         12
  (-41, 73)         11
  (-41, 74)         11
  (-41, 75)         11
  (-41, 76)         11
  (-41, 77)         11
  (-41, 78)         11
  (-42, 79)         11
  (-43, 80)         19   barrier +8
  (-44, 81)         19
  (-45, 82)         11   drop -8
  (-46, 83)         11
rises 2, falls 2, worst step 8: barrier +4 at (-28, 71); drop -4 at (-30, 71); barrier +8 at (-43, 80); drop -8 at (-45, 82)
beside: spawn spawn-1 at (28, 62) d0, wool wool-2 at (-46, 83) d0

## spawn-red -> blue-1
ROUTE (31, 62) -> (6, -115) aim travel: 197 blocks, 64 placed, 3 drop(s), worst drop 8
  place            y   step
  (31, 62)          14
  (30, 62)          14
  (29, 62)          14
  (28, 62)          14
  (27, 62)          14
  (26, 62)          14
  (25, 62)          14
  (24, 62)          14
  (23, 62)          14
  (22, 62)          14
  (21, 62)          14
  (20, 62)          14
  (19, 62)          14
  (18, 62)          14
  (17, 62)          14
  (16, 61)          14
  (15, 60)          14
  (14, 59)          14
  (13, 58)          14
  (12, 57)          14
  (11, 56)          13
  (11, 55)          13
  (11, 54)          13
  (11, 53)          13
  (11, 52)          13
  (11, 51)          13
  (11, 50)          13
  (11, 49)          13
  (11, 48)          13
  (11, 47)          13
  (11, 46)          13
  (11, 45)          12
  (11, 44)          12
  (11, 43)          11
  (11, 42)          10
  (11, 41)          10
  (11, 40)          10
  (11, 39)          10
  (11, 38)          10
  (11, 37)          10
  (11, 36)          10
