## dt-pit-0 (destroyable) along x
TRANSECT 25 stations from (-44, -56) to (-20, -56), every 1
  station        ground  surface  water  top  standing            step
  (  -44,   -56)      13       13           13                      
  (  -43,   -56)      13       13           13                      
  (  -42,   -56)      13       13           13                      
  (  -41,   -56)      13       13           13                      
  (  -40,   -56)      13       13           13                      
  (  -39,   -56)      13       13           13                      
  (  -38,   -56)      13       13           13                      
  (  -37,   -56)      13       13           13                      
  (  -36,   -56)      13       13           13                      
  (  -35,   -56)      13       13           13                      
  (  -34,   -56)      12       12           12  destroyable dt-pit  -1
  (  -33,   -56)      12       12           68  destroyable dt-pit  
  (  -32,   -56)      12       12           69  destroyable dt-pit  
  (  -31,   -56)      12       12           68  destroyable dt-pit  
  (  -30,   -56)      12       12           12  destroyable dt-pit  
  (  -29,   -56)      12       12           12                      
  (  -28,   -56)      12       12           12                      
  (  -27,   -56)      12       12           12                      
  (  -26,   -56)      12       12           12                      
  (  -25,   -56)      12       12           12                      
  (  -24,   -56)      12       12           12                      
  (  -23,   -56)      13       13           13                      +1
  (  -22,   -56)      14       14           14                      +1
  (  -21,   -56)      15       15           15                      +1
  (  -20,   -56)      16       16           16                      +1
rises 4, falls 1, worst step 1: 0 barrier, 0 scramble, 0 drop | walked end to end
beside: destroyable dt-pit at (-34, -58)

## dt-pit-0 (destroyable) along z
TRANSECT 25 stations from (-32, -68) to (-32, -44), every 1
  station        ground  surface  water  top  standing            step
  (  -32,   -68)      12       12           12                      
  (  -32,   -67)      12       12           12                      
  (  -32,   -66)      12       12           12                      
  (  -32,   -65)      12       12           12                      
  (  -32,   -64)      12       12           12                      
  (  -32,   -63)      12       12           12                      
  (  -32,   -62)      12       12           12                      
  (  -32,   -61)      12       12           12                      
  (  -32,   -60)      12       12           12                      
  (  -32,   -59)      12       12           12                      
  (  -32,   -58)      12       12           12  destroyable dt-pit  
  (  -32,   -57)      12       12           68  destroyable dt-pit  
  (  -32,   -56)      12       12           69  destroyable dt-pit  
  (  -32,   -55)      12       12           68  destroyable dt-pit  
  (  -32,   -54)      12       12           12  destroyable dt-pit  
  (  -32,   -53)      12       12           12                      
  (  -32,   -52)      12       12           12                      
  (  -32,   -51)      12       12           12                      
  (  -32,   -50)      12       12           12                      
  (  -32,   -49)      13       13           13                      +1
  (  -32,   -48)      13       13           13                      
  (  -32,   -47)      13       13           13                      
  (  -32,   -46)      14       14           14                      +1
  (  -32,   -45)      15       15           15                      +1
  (  -32,   -44)      15       15           15                      
rises 3, falls 0, worst step 1: 0 barrier, 0 scramble, 0 drop | walked end to end
beside: destroyable dt-pit at (-34, -58)
