## spawn-red -> red-0
ROUTE (10, 65) -> (-35, 50) aim travel: 51 blocks, 3 placed, 1 drop(s), worst drop 9
  place            y   step
  (10, 65)          16
  (9, 65)           16
  (8, 65)           16
  (7, 65)           16
  (6, 65)           16
  (5, 64)           16
  (4, 63)           16
  (3, 62)           16
  (2, 61)           16
  (1, 60)           16
  (0, 59)           16
  (-1, 59)          16
  (-2, 59)          16
  (-3, 59)          16
  (-4, 59)          16
  (-5, 59)          16
  (-6, 59)          20   barrier +4
  (-7, 59)          20
  (-8, 59)          20
  (-9, 59)          20
  (-10, 59)         20
  (-11, 59)         20
  (-12, 59)         20
  (-13, 59)         20
  (-14, 59)         20
  (-15, 59)         20
  (-16, 59)         20
  (-17, 59)         20
  (-18, 59)         20
  (-19, 59)         20
  (-20, 59)         11   drop -9
  (-21, 59)         11
  (-22, 59)         11
  (-23, 59)         11
  (-24, 59)         11
  (-25, 58)         11
  (-26, 57)         11
  (-27, 56)         11
  (-28, 55)         11
  (-29, 54)         11
  (-30, 53)         11
  (-31, 52)         12
  (-32, 51)         11
  (-33, 51)         11
  (-34, 51)         11
  (-35, 50)         11
rises 1, falls 1, worst step 9: barrier +4 at (-6, 59); drop -9 at (-20, 59)
beside: house steading at (-19, 59) d0, spawn spawn-1 at (6, 65) d0, tree holt-3 at (-28, 55) d0, tree holt-4 at (-27, 56) d0, wool wool-1 at (-35, 50) d0

## spawn-red -> orange-0
ROUTE (10, 65) -> (40, 20) aim travel: 57 blocks, 15 placed, 1 drop(s), worst drop 4
  place            y   step
  (10, 65)          16
  (10, 64)          16
  (10, 63)          16
  (10, 62)          16
  (11, 61)          16
  (12, 60)          16
  (13, 59)          16
  (14, 58)          16
  (15, 57)          16
  (16, 56)          16
  (17, 55)          16
  (18, 54)          16
  (19, 53)          16
  (20, 52)          16
  (21, 51)          16
  (22, 50)          16
  (23, 49)          16
  (24, 48)          16
  (25, 47)          12   drop -4
  (26, 46)          12
  (27, 45)          11
  (28, 44)          11
  (29, 43)          11
  (30, 42)          11
  (31, 41)          11
  (32, 40)          11
  (33, 39)          11
  (33, 38)          11
  (33, 37)          11
  (33, 36)          11
  (33, 35)          11
  (33, 34)          11
  (33, 33)          11
  (33, 32)          11
  (33, 31)          11
  (33, 30)          12
  (33, 29)          12
  (33, 28)          12
  (34, 27)          12
  (35, 26)          12
  (36, 25)          12
  (37, 24)          12
  (38, 23)          11
  (38, 22)          11
