## red-0 (wool) along x
TRANSECT 24 stations from (43, 85) to (66, 85), every 1
  station        ground  surface  water  top  standing            step
  (   43,    85)      22       22           22                      
  (   44,    85)      22       22           22                      
  (   45,    85)      23       23           23                      +1
  (   46,    85)      23       23           23                      
  (   47,    85)      23       23           23                      
  (   48,    85)      22       22           22                      -1
  (   49,    85)      22       22           22                      
  (   50,    85)      17       17           23  redstoneline 0      DROP -5
  (   51,    85)      17       17           24  wool wool-1         
  (   52,    85)      17       17           25  wool wool-1         
  (   53,    85)      17       17           26  wool wool-1         
  (   54,    85)      17       17           56  wool wool-1         
  (   55,    85)      17       17           56  wool wool-1         
  (   56,    85)      17       17           56  wool wool-1         
  (   57,    85)      17       17           25  wool wool-1         
  (   58,    85)      17       17           24  wool wool-1         
  (   59,    85)      17       17           23                      
  (   60,    85)      17       17           17                      
  (   61,    85)      17       17           17                      
  (   62,    85)      17       17           17                      
  (   63,    85)      17       17           17                      
  (   64,    85)      17       17           17                      
  (   65,    85)      17       17           17                      
  (   66,    85)                                                    void
rises 1, falls 2, worst step 5: 0 barrier, 0 scramble, 1 drop — DROP -5 at (50, 85) | walked end to end
beside: redstoneline 0 at (50, 83), wool wool-1 at (51, 83)

## red-0 (wool) along z
TRANSECT 25 stations from (55, 73) to (55, 97), every 1
  station        ground  surface  water  top  standing            step
  (   55,    73)      18       18           18                      
  (   55,    74)      17       17           17                      -1
  (   55,    75)      17       17           17                      
  (   55,    76)      17       17           17                      
  (   55,    77)      17       17           17                      
  (   55,    78)      18       18           18                      +1
  (   55,    79)      18       18           18                      
  (   55,    80)      17       17           23                      -1
  (   55,    81)      17       17           24  wool wool-1         
  (   55,    82)      17       17           25  wool wool-1         
  (   55,    83)      17       17           26  wool wool-1         
  (   55,    84)      17       17           56  wool wool-1         
  (   55,    85)      17       17           56  wool wool-1         
  (   55,    86)      17       17           56  wool wool-1         
  (   55,    87)      17       17           25  wool wool-1         
  (   55,    88)      17       17           24  wool wool-1         
  (   55,    89)      17       17           23                      
  (   55,    90)      17       17           17                      
  (   55,    91)      17       17           17                      
  (   55,    92)      17       17           17                      
  (   55,    93)      17       17           17                      
  (   55,    94)      17       17           17                      
  (   55,    95)      17       17           17                      
  (   55,    96)                                                    void
  (   55,    97)                                                    void
rises 1, falls 2, worst step 1: 0 barrier, 0 scramble, 0 drop | walked end to end
beside: wool wool-1 at (53, 81)
