TRANSECT 53 stations from (45, -32) to (45, -84), every 1
  station        ground  surface  water  top  standing            step
  (   45,   -32)       8        8            8                      
  (   45,   -33)       8        8            8                      
  (   45,   -34)       8        8            8                      
  (   45,   -35)       8        8            8                      
  (   45,   -36)       8        8            8                      
  (   45,   -37)       9        9            9                      +1
  (   45,   -38)      10       10           10                      +1
  (   45,   -39)      11       11           11                      +1
  (   45,   -40)      11       11           11                      
  (   45,   -41)      12       12           12                      +1
  (   45,   -42)      13       13           13                      +1
  (   45,   -43)      13       13           13                      
  (   45,   -44)      14       14           14                      +1
  (   45,   -45)      15       15           15                      +1
  (   45,   -46)      16       16           16                      +1
  (   45,   -47)      16       16           16                      
  (   45,   -48)      17       17           17                      +1
  (   45,   -49)      18       18           18                      +1
  (   45,   -50)      19       19           19                      +1
  (   45,   -51)      19       19           19                      
  (   45,   -52)      20       20           20                      +1
  (   45,   -53)      21       21           21                      +1
  (   45,   -54)      22       22           22                      +1
  (   45,   -55)      22       22           22                      
  (   45,   -56)      23       23           23                      +1
  (   45,   -57)      24       24           24                      +1
  (   45,   -58)      25       25           25                      +1
  (   45,   -59)      25       25           25                      
  (   45,   -60)      26       26           26                      +1
  (   45,   -61)      27       27           27                      +1
  (   45,   -62)      28       28           28                      +1
  (   45,   -63)      28       28           28                      
  (   45,   -64)      29       29           29                      +1
  (   45,   -65)      30       30           30                      +1
  (   45,   -66)      31       31           31                      +1
  (   45,   -67)      31       31           31                      
  (   45,   -68)      32       32           32                      +1
  (   45,   -69)      32       32           32                      
  (   45,   -70)      32       32           32                      
  (   45,   -71)      32       32           32                      
  (   45,   -72)      32       32           32                      
  (   45,   -73)      32       32           32                      
  (   45,   -74)      32       32           32                      
  (   45,   -75)      32       32           32                      
  (   45,   -76)      32       32           32                      
  (   45,   -77)      32       32           32                      
  (   45,   -78)      32       32           32                      
  (   45,   -79)      32       32           32                      
  (   45,   -80)      32       32           32                      
  (   45,   -81)       8        8            8                      DROP -24
  (   45,   -82)       8        8            8                      
  (   45,   -83)       8        8            8                      
  (   45,   -84)       8        8            8                      
rises 24, falls 1, worst step 24: 0 barrier, 0 scramble, 1 drop — DROP -24 at (45, -81) | walked end to end
beside: (none)
