TRANSECT 57 stations from (0, -40) to (0, 16), every 1
  station        ground  surface  water  top  standing            step
  (    0,   -40)      32       32           32                      
  (    0,   -39)      32       32           32                      
  (    0,   -38)      32       32           32                      
  (    0,   -37)      32       32           32                      
  (    0,   -36)       8        8            8                      DROP -24
  (    0,   -35)       8        8            8                      
  (    0,   -34)       9        9            9                      +1
  (    0,   -33)      10       10           10                      +1
  (    0,   -32)      10       10           10                      
  (    0,   -31)      11       11           11                      +1
  (    0,   -30)      11       11           11                      
  (    0,   -29)      12       12           12                      +1
  (    0,   -28)      12       12           12                      
  (    0,   -27)      13       13           13                      +1
  (    0,   -26)      13       13           13                      
  (    0,   -25)      14       14           14                      +1
  (    0,   -24)      14       14           14                      
  (    0,   -23)      15       15           15                      +1
  (    0,   -22)      15       15           15                      
  (    0,   -21)      16       16           16                      +1
  (    0,   -20)      16       16           16                      
  (    0,   -19)      17       17           17                      +1
  (    0,   -18)      17       17           17                      
  (    0,   -17)      18       18           18                      +1
  (    0,   -16)      18       18           18                      
  (    0,   -15)      19       19           19                      +1
  (    0,   -14)      19       19           19                      
  (    0,   -13)      20       20           20                      +1
  (    0,   -12)      20       20           20                      
  (    0,   -11)      20       20           20                      
  (    0,   -10)      20       20           20                      
  (    0,    -9)      20       20           20                      
  (    0,    -8)      20       20           20                      
  (    0,    -7)      20       20           20                      
  (    0,    -6)      20       20           20                      
  (    0,    -5)      20       20           20                      
  (    0,    -4)      20       20           20                      
  (    0,    -3)      20       20           50                      
  (    0,    -2)      20       20           50                      
  (    0,    -1)      20       20           49                      
  (    0,     0)      20       20           49                      
  (    0,     1)      20       20           50                      
  (    0,     2)      20       20           50                      
  (    0,     3)      20       20           20                      
  (    0,     4)      20       20           20                      
  (    0,     5)      20       20           20                      
  (    0,     6)      20       20           20                      
  (    0,     7)      20       20           20                      
  (    0,     8)      20       20           20                      
  (    0,     9)      20       20           20                      
  (    0,    10)      20       20           20                      
  (    0,    11)      20       20           20                      
  (    0,    12)      20       20           20                      
  (    0,    13)      19       19           19                      -1
  (    0,    14)      19       19           19                      
  (    0,    15)      18       18           18                      -1
  (    0,    16)      18       18           18                      
rises 12, falls 3, worst step 24: 0 barrier, 0 scramble, 1 drop — DROP -24 at (0, -36) | walked end to end
beside: (none)
